Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 07:05:02,22.7,18.5,11445587,46.7
2016-09-30 07:06:01,22.6,18.5,11469290,47.2
2016-09-30 07:07:01,22.6,18.6,11484100,46.7
2016-09-30 07:08:01,22.6,18.5,11507803,47.2
2016-09-30 07:09:01,22.6,18.6,11513727,47.2
2016-09-30 07:10:02,22.6,18.6,11522613,47.2
2016-09-30 07:11:01,22.6,18.5,11564095,47.2
2016-09-30 07:12:01,22.5,18.5,11587791,47.8
2016-09-30 07:13:02,22.5,18.5,11596684,46.7
2016-09-30 07:14:01,22.5,19.0,11623342,47.8
2016-09-30 07:15:01,22.6,19.0,11650007,49.9
2016-09-30 07:16:02,22.6,19.0,11676672,47.8
2016-09-30 07:17:01,22.6,19.0,11709261,48.3
2016-09-30 07:18:01,22.6,18.9,11724078,48.3
2016-09-30 07:19:02,22.6,18.9,11762591,47.2
2016-09-30 07:20:01,22.6,18.9,11783325,48.3
2016-09-30 07:21:01,22.5,18.1,11801104,47.8
2016-09-30 07:22:01,22.5,18.1,11830731,47.8
2016-09-30 07:23:01,22.5,18.1,11848503,47.2
2016-09-30 07:24:02,22.5,18.1,11857396,47.2
2016-09-30 07:25:01,22.5,18.1,11872206,46.7
2016-09-30 07:26:01,22.4,17.9,11898871,47.8
2016-09-30 07:27:02,22.4,17.9,11904795,46.2
2016-09-30 07:28:01,22.4,17.5,11913681,47.2
2016-09-30 07:29:02,22.4,17.5,11916643,47.2
2016-09-30 07:30:01,22.3,17.5,11940346,47.2
2016-09-30 07:31:01,22.3,18.2,11978859,47.2
2016-09-30 07:32:02,22.3,18.2,11990714,47.2
2016-09-30 07:33:01,22.3,18.2,12008486,47.8
2016-09-30 07:34:01,22.2,18.2,12038113,48.3
2016-09-30 07:35:02,22.2,18.5,12070702,47.2
2016-09-30 07:36:01,22.2,18.5,12088479,47.2
2016-09-30 07:37:01,22.2,18.5,12103289,46.2
2016-09-30 07:38:01,22.2,18.5,12124030,46.2
2016-09-30 07:39:01,22.2,18.5,12144764,47.2
2016-09-30 07:40:01,22.1,18.5,12168467,47.2
2016-09-30 07:41:01,22.1,18.2,12180315,46.2
2016-09-30 07:42:01,22.1,18.2,12198094,46.2
2016-09-30 07:43:02,22.1,18.2,12218835,47.2
2016-09-30 07:44:01,22.1,18.2,12251424,47.2
2016-09-30 07:45:01,22.1,18.2,12281051,47.2
2016-09-30 07:46:02,22.0,18.1,12301785,47.2
